data_transacao,id_cliente,id_parceiro,qde_pontos,tipo_transacao
2026-05-01,718,41,1011,pontuação
2026-04-24,729,41,1393,pontuação
2026-02-01,405,41,789,pontuação
2026-01-08,472,41,1296,pontuação
2026-03-26,738,41,273,pontuação
2026-03-25,747,41,475,pontuação
2026-03-01,666,41,648,pontuação
2026-03-09,723,41,1336,pontuação
2026-04-22,965,41,429,pontuação
2026-01-09,309,41,1190,pontuação
2026-01-02,796,41,449,pontuação
2026-01-09,881,41,1202,pontuação
2026-04-08,971,41,691,pontuação
2026-03-17,959,41,504,pontuação
2026-04-04,589,41,1100,pontuação
2026-04-16,874,41,444,pontuação
2026-01-18,884,41,718,pontuação
2026-03-09,262,41,1453,pontuação
2026-04-02,17,41,1331,pontuação
2026-02-13,707,41,325,pontuação
2026-02-11,290,41,1062,pontuação
2026-02-05,912,41,1412,pontuação
2026-02-14,315,41,94,pontuação
2026-04-23,575,41,1001,pontuação
2026-01-28,648,41,878,pontuação
2026-05-04,173,41,49,pontuação
2026-02-27,578,41,341,pontuação
2026-03-08,440,41,157,pontuação
2026-04-12,223,41,1049,pontuação
2026-02-26,624,41,257,pontuação
2026-01-27,989,41,1394,pontuação
2026-04-03,86,41,56,pontuação
2026-01-03,274,41,227,pontuação
2026-04-29,310,41,984,pontuação
2026-03-14,139,41,439,pontuação
2026-02-04,494,41,168,pontuação
2026-03-20,392,41,455,pontuação
2026-02-21,167,41,1122,pontuação
2026-03-03,117,41,955,pontuação
2026-05-04,354,41,664,pontuação
2026-02-11,444,41,881,pontuação
2026-03-30,34,41,436,pontuação
2026-02-14,186,41,1234,pontuação
2026-03-21,684,41,22,pontuação
2026-04-28,501,41,1182,pontuação
2026-02-12,653,41,501,pontuação
2026-01-05,883,41,879,pontuação
2026-04-06,791,41,1293,pontuação
2026-03-24,537,41,121,pontuação
2026-04-15,793,41,655,pontuação
2026-02-11,323,41,1453,pontuação
2026-04-18,307,41,781,pontuação
2026-02-01,423,41,277,pontuação
2026-01-15,65,41,635,pontuação
2026-03-18,371,41,684,pontuação
2026-03-18,575,41,1409,pontuação
2026-03-14,929,41,232,pontuação
2026-04-20,21,41,1389,pontuação
2026-04-18,32,41,876,pontuação
2026-03-08,483,41,944,pontuação
2026-03-26,41,41,1069,pontuação
2026-04-25,872,41,1389,pontuação
2026-04-05,155,41,875,pontuação
2026-04-29,738,41,531,pontuação
2026-01-19,862,41,798,pontuação
2026-01-15,525,41,1323,pontuação
2026-01-04,29,41,146,pontuação
2026-02-10,624,41,61,pontuação
2026-04-30,786,41,817,pontuação
2026-04-24,650,41,1110,pontuação
2026-01-25,4,41,201,pontuação
2026-04-15,572,41,1430,pontuação
2026-01-30,434,41,273,pontuação
2026-02-27,206,41,436,pontuação
2026-03-18,571,41,279,pontuação
2026-03-02,205,41,526,pontuação
2026-04-17,27,41,643,pontuação
2026-04-22,162,41,1301,pontuação
2026-01-08,694,41,1340,pontuação
2026-01-04,103,41,14,pontuação
2026-04-08,511,41,1064,pontuação
2026-04-11,171,41,541,pontuação
2026-04-30,325,41,1059,pontuação
2026-01-07,211,41,32,pontuação
2026-02-13,760,41,1405,pontuação
2026-04-04,597,41,1305,pontuação
2026-02-21,156,41,1142,pontuação
2026-03-22,675,41,314,pontuação
2026-02-06,601,41,702,pontuação
2026-02-17,594,41,136,pontuação
2026-04-13,671,41,873,pontuação
2026-02-16,918,41,547,pontuação
2026-04-13,255,41,543,pontuação
2026-04-28,939,41,1080,pontuação
2026-04-11,455,41,414,pontuação
2026-04-28,901,41,382,pontuação
2026-01-17,10,41,83,pontuação
2026-01-01,887,41,1088,pontuação
2026-03-19,545,41,922,pontuação
2026-02-04,891,41,38,pontuação
2026-01-21,602,41,790,pontuação
2026-03-10,657,41,514,pontuação
2026-04-18,340,41,1138,pontuação
2026-04-27,493,41,250,pontuação
2026-02-19,818,41,104,pontuação
2026-02-06,31,41,36,pontuação
2026-03-26,189,41,624,pontuação
2026-01-26,353,41,1061,pontuação
2026-02-26,315,41,49,pontuação
2026-02-24,190,41,607,pontuação
2026-01-15,348,41,1354,pontuação
2026-05-01,765,41,1009,pontuação
2026-02-27,474,41,433,pontuação
2026-01-18,130,41,778,pontuação
2026-02-07,414,41,1390,pontuação
2026-05-03,310,41,182,pontuação
2026-03-20,434,41,1063,pontuação
2026-04-02,910,41,221,pontuação
2026-03-21,696,41,1344,pontuação
2026-02-18,805,41,426,pontuação
2026-02-23,69,41,973,pontuação
2026-01-10,541,41,275,pontuação
2026-04-14,253,41,337,pontuação
2026-01-10,90,41,611,pontuação
2026-02-19,796,41,432,pontuação
2026-03-02,555,41,473,pontuação
2026-01-10,467,41,604,pontuação
2026-05-03,590,41,1392,pontuação
2026-01-13,582,41,1026,pontuação
2026-02-04,144,41,298,pontuação
2026-05-05,109,41,864,pontuação
2026-03-15,176,41,755,pontuação
2026-01-29,393,41,868,pontuação
2026-02-16,303,41,722,pontuação
2026-02-04,810,41,1486,pontuação
2026-04-04,578,41,364,pontuação
2026-01-30,657,41,460,pontuação
2026-02-27,592,41,1092,pontuação
2026-02-01,752,41,1421,pontuação
2026-01-24,488,41,319,pontuação
2026-01-14,9,41,969,pontuação
2026-04-05,965,41,484,pontuação
2026-03-06,147,41,1254,pontuação
2026-02-08,531,41,1366,pontuação
2026-01-20,695,41,128,pontuação
2026-04-05,625,41,1332,pontuação
2026-04-24,801,41,632,pontuação
2026-04-18,501,41,1424,pontuação
2026-03-16,545,41,1168,pontuação
2026-02-15,3,41,959,pontuação
2026-01-02,633,41,1175,pontuação
2026-04-22,589,41,939,pontuação
2026-05-05,338,41,607,pontuação
2026-02-17,779,41,499,pontuação
2026-01-15,532,41,354,pontuação
2026-01-28,854,17,1004,pontuação
2026-01-19,724,17,643,pontuação
2026-03-18,322,17,444,pontuação
2026-02-12,349,17,242,pontuação
2026-03-29,877,17,1446,pontuação
2026-01-21,617,17,398,pontuação
2026-04-09,61,17,343,pontuação
2026-01-31,137,17,988,pontuação
2026-03-07,325,17,1520,pontuação
2026-04-22,82,17,493,pontuação
2026-01-15,47,17,1376,pontuação
2026-04-12,968,17,1217,pontuação
2026-02-05,156,17,1381,pontuação
2026-04-05,341,17,2183,pontuação
2026-02-24,445,17,2235,pontuação
2026-01-07,799,17,158,pontuação
2026-04-19,346,17,431,pontuação
2026-02-01,441,17,2445,pontuação
2026-01-06,743,17,2019,pontuação
2026-05-02,886,17,587,pontuação
2026-04-24,280,17,26,pontuação
2026-01-13,506,17,970,pontuação
2026-03-05,244,17,524,pontuação
2026-03-26,185,17,497,pontuação
2026-01-19,424,17,1547,pontuação
2026-01-20,276,17,98,pontuação
2026-02-13,786,17,1149,pontuação
2026-04-13,48,17,1280,pontuação
2026-02-11,497,17,1934,pontuação
2026-03-12,788,17,1287,pontuação
2026-01-14,716,17,43,pontuação
2026-02-26,233,17,332,pontuação
2026-03-31,123,17,289,pontuação
2026-03-24,660,17,136,pontuação
2026-04-26,839,17,10,pontuação
2026-02-16,972,17,521,pontuação
2026-02-15,848,17,411,pontuação
2026-02-10,420,17,747,pontuação
2026-04-22,462,17,970,pontuação
2026-01-02,338,17,129,pontuação
2026-04-10,515,17,155,pontuação
2026-02-01,708,17,1886,pontuação
2026-02-20,640,17,630,pontuação
2026-03-19,690,17,2174,pontuação
2026-01-09,188,17,1801,pontuação
2026-04-09,999,17,1963,pontuação
2026-01-09,470,17,1913,pontuação
2026-01-22,303,17,1476,pontuação
2026-01-26,220,17,678,pontuação
2026-01-30,692,17,2309,pontuação
2026-01-02,562,17,27,pontuação
2026-01-17,611,17,1402,pontuação
2026-03-10,604,17,2113,pontuação
2026-04-17,20,17,1081,pontuação
2026-01-22,866,17,1988,pontuação
2026-03-15,670,17,2476,pontuação
2026-04-15,446,17,1859,pontuação
2026-04-10,267,17,830,pontuação
2026-03-21,647,17,2304,pontuação
2026-04-05,536,17,1869,pontuação
2026-03-29,240,17,29,pontuação
2026-01-10,204,17,1430,pontuação
2026-01-30,727,17,455,pontuação
2026-01-25,291,17,1341,pontuação
2026-05-05,673,17,659,pontuação
2026-04-14,471,17,1568,pontuação
2026-02-06,84,17,1251,pontuação
2026-01-20,313,17,1309,pontuação
2026-02-13,808,17,939,pontuação
2026-03-18,904,17,1377,pontuação
2026-01-12,512,17,604,pontuação
2026-04-17,254,17,546,pontuação
2026-03-10,868,17,776,pontuação
2026-03-12,420,17,1141,pontuação
2026-02-09,314,17,1718,pontuação
2026-01-26,873,17,1910,pontuação
2026-03-10,293,17,2297,pontuação
2026-02-23,143,17,1145,pontuação
2026-05-01,968,17,207,pontuação
2026-04-08,527,17,2095,pontuação
2026-02-21,379,17,56,pontuação
2026-02-25,899,17,836,pontuação
2026-01-19,246,17,1127,pontuação
2026-02-23,639,17,109,pontuação
2026-01-19,638,17,1197,pontuação
2026-01-05,96,17,1449,pontuação
2026-03-24,576,17,1465,pontuação
2026-03-26,934,17,15,pontuação
2026-05-03,907,17,496,pontuação
2026-01-03,242,17,73,pontuação
2026-03-17,271,17,626,pontuação
2026-01-07,534,17,987,pontuação
2026-04-10,413,17,716,pontuação
2026-04-30,56,17,2426,pontuação
2026-04-27,876,17,1534,pontuação
2026-03-12,325,17,1858,pontuação
2026-02-10,192,17,1456,pontuação
2026-03-22,204,17,1212,pontuação
2026-04-06,43,17,1027,pontuação
2026-02-11,90,17,599,pontuação
2026-04-29,742,17,2162,pontuação
2026-03-08,178,17,1986,pontuação
2026-04-14,253,17,297,pontuação
2026-04-16,54,17,1605,pontuação
2026-03-01,314,17,2278,pontuação
2026-02-03,730,17,1377,pontuação
2026-01-12,224,17,1746,pontuação
2026-01-18,386,17,202,pontuação
2026-03-24,15,17,1030,pontuação
2026-04-06,579,17,808,pontuação
2026-01-24,10,17,209,pontuação
2026-01-07,130,17,1984,pontuação
2026-05-03,755,17,1170,pontuação
2026-03-30,817,17,94,pontuação
2026-02-14,664,17,1664,pontuação
2026-01-17,813,17,1949,pontuação
2026-01-18,144,17,61,pontuação
2026-02-21,558,17,1851,pontuação
2026-03-06,822,17,1161,pontuação
2026-02-03,649,17,2342,pontuação
2026-03-08,608,17,331,pontuação
2026-01-07,874,17,2170,pontuação
2026-02-16,707,17,1379,pontuação
2026-04-23,893,17,1265,pontuação
2026-02-18,390,17,947,pontuação
2026-02-27,23,17,360,pontuação
2026-04-20,892,17,1405,pontuação
2026-01-26,374,17,1353,pontuação
2026-02-25,582,17,394,pontuação
2026-01-19,273,17,852,pontuação
2026-04-05,590,17,1985,pontuação
2026-04-24,651,17,1723,pontuação
2026-02-18,23,17,1827,pontuação
2026-03-23,393,17,982,pontuação
2026-03-22,394,17,1257,pontuação
2026-02-24,582,17,1934,pontuação
2026-02-06,706,17,426,pontuação
2026-02-11,5,17,1960,pontuação
2026-01-21,141,17,1143,pontuação
2026-01-16,269,17,1388,pontuação
2026-03-22,347,17,876,pontuação
2026-04-15,556,17,1727,pontuação
2026-01-20,36,17,1870,pontuação
2026-02-09,528,17,1407,pontuação
2026-04-20,861,17,326,pontuação
2026-04-20,627,17,269,pontuação
2026-03-29,230,17,297,pontuação
2026-03-29,19,17,202,pontuação
2026-01-15,845,17,1872,pontuação
2026-01-15,654,17,137,pontuação
2026-03-15,830,17,2029,pontuação
2026-03-02,151,17,533,pontuação
2026-02-17,545,17,581,pontuação
2026-04-05,911,17,80,pontuação
2026-03-02,685,17,62,pontuação
2026-01-06,705,17,1113,pontuação
2026-04-01,472,17,799,pontuação
2026-01-28,775,17,143,pontuação
2026-04-06,389,17,1526,pontuação
2026-05-04,877,17,694,pontuação
2026-02-23,513,17,2493,pontuação
2026-04-01,891,17,25,pontuação
2026-03-06,620,17,1387,pontuação
2026-01-22,111,17,783,pontuação
2026-01-13,368,17,623,pontuação
2026-03-13,829,17,1235,pontuação
2026-03-03,342,17,314,pontuação
2026-03-12,644,17,1619,pontuação
2026-02-17,185,17,83,pontuação
2026-04-11,217,17,277,pontuação
2026-02-20,396,17,770,pontuação
2026-01-27,184,17,1331,pontuação
2026-01-20,498,17,2036,pontuação
2026-04-20,172,17,2162,pontuação
2026-04-09,704,17,737,pontuação
2026-03-01,492,17,159,pontuação
2026-01-07,973,17,526,pontuação
2026-03-31,995,17,964,pontuação
2026-03-08,661,17,875,pontuação
2026-02-13,946,17,183,pontuação
2026-03-30,5,17,1077,pontuação
2026-01-29,778,17,2042,pontuação
2026-01-10,262,17,797,pontuação
2026-04-24,356,17,1266,pontuação
2026-03-23,906,17,586,pontuação
2026-04-13,547,17,1215,pontuação
2026-04-08,183,17,1077,pontuação
2026-04-01,376,17,744,pontuação
2026-01-24,284,17,154,pontuação
2026-01-20,1000,17,2360,pontuação
2026-01-13,340,17,2003,pontuação
2026-01-04,907,17,440,pontuação
2026-04-11,222,17,2145,pontuação
2026-03-13,757,17,1385,pontuação
2026-04-13,422,17,550,pontuação
2026-04-30,739,17,2213,pontuação
2026-01-28,49,17,2131,pontuação
2026-01-05,234,17,1456,pontuação
2026-02-11,493,17,1006,pontuação
2026-01-02,559,17,30,pontuação
2026-04-05,793,17,544,pontuação
2026-03-20,939,17,1629,pontuação
2026-03-21,69,17,2144,pontuação
2026-02-10,115,17,8,pontuação
2026-03-14,916,17,269,pontuação
2026-04-02,26,17,1263,pontuação
2026-04-28,986,17,2327,pontuação
2026-03-27,12,17,2417,pontuação
2026-01-23,552,17,97,pontuação
2026-01-05,385,17,629,pontuação
2026-04-07,980,17,949,pontuação
2026-04-17,105,17,1364,pontuação
2026-04-06,266,17,2416,pontuação
2026-03-05,435,17,1631,pontuação
2026-03-26,130,17,115,pontuação
2026-03-23,932,17,1216,pontuação
2026-02-02,305,17,1718,pontuação
2026-01-23,45,17,1395,pontuação
2026-03-04,245,17,2019,pontuação
2026-04-05,956,17,1327,pontuação
2026-02-07,414,17,990,pontuação
2026-03-04,683,17,740,pontuação
2026-01-31,807,17,10,pontuação
2026-01-01,646,17,2260,pontuação
2026-04-22,567,17,799,pontuação
2026-02-24,988,17,1689,pontuação
2026-04-21,318,17,2416,pontuação
2026-01-03,598,17,2460,pontuação
2026-02-18,348,17,910,pontuação
2026-02-11,419,17,704,pontuação
2026-05-05,764,17,288,pontuação
2026-05-05,949,17,1771,pontuação
2026-01-23,337,17,1516,pontuação
2026-03-26,590,17,2250,pontuação
2026-02-16,435,17,790,pontuação
2026-01-04,319,17,2225,pontuação
2026-03-17,557,17,754,pontuação
2026-03-19,120,17,615,pontuação
2026-01-07,522,17,2114,pontuação
2026-02-04,400,17,2227,pontuação
2026-03-23,928,17,1940,pontuação
2026-01-06,614,17,1609,pontuação
2026-03-01,772,17,904,pontuação
2026-03-22,82,17,120,pontuação
2026-04-01,729,17,563,pontuação
2026-02-26,452,17,2364,pontuação
2026-01-16,955,17,1828,pontuação
2026-03-07,717,17,2060,pontuação
2026-03-31,271,17,2413,pontuação
2026-04-03,607,17,1929,pontuação
2026-03-27,50,17,1089,pontuação
2026-05-01,709,17,2267,pontuação
2026-04-24,317,17,308,pontuação
2026-01-23,634,17,258,pontuação
2026-03-27,904,17,1351,pontuação
2026-03-26,125,17,974,pontuação
2026-02-26,328,17,279,pontuação
2026-03-23,303,17,913,pontuação
2026-03-14,533,17,2254,pontuação
2026-04-09,430,17,1794,pontuação
2026-04-05,266,17,1194,pontuação
2026-05-04,99,17,1014,pontuação
2026-02-04,382,17,871,pontuação
2026-01-06,783,17,755,pontuação
2026-03-25,506,17,2202,pontuação
2026-01-12,937,17,453,pontuação
2026-04-16,654,17,218,pontuação
2026-03-12,524,17,1460,pontuação
2026-01-11,407,17,75,pontuação
2026-01-09,14,17,1389,pontuação
2026-01-07,211,17,1150,pontuação
2026-04-23,648,17,2104,pontuação
2026-04-11,218,17,908,pontuação
2026-05-04,664,17,821,pontuação
2026-03-28,690,17,1220,pontuação
2026-01-18,58,17,601,pontuação
2026-02-02,285,17,396,pontuação
2026-03-13,450,17,1287,pontuação
2026-04-20,177,17,877,pontuação
2026-03-07,385,17,1120,pontuação
2026-01-22,991,17,1325,pontuação
2026-02-03,500,17,2327,pontuação
2026-04-11,224,17,131,pontuação
2026-04-09,941,17,1604,pontuação
2026-03-19,451,17,1176,pontuação
2026-02-20,264,17,856,pontuação
2026-03-16,31,17,138,pontuação
2026-03-30,197,17,2226,pontuação
2026-03-07,757,17,1716,pontuação
2026-02-12,463,17,1991,pontuação
2026-04-18,334,17,1475,pontuação
2026-02-09,794,17,1743,pontuação
2026-02-02,483,17,1223,pontuação
2026-03-19,980,17,650,pontuação
2026-02-06,919,17,1680,pontuação
2026-01-10,672,17,2403,pontuação
2026-01-12,232,17,1029,pontuação
2026-04-14,838,17,900,pontuação
2026-01-29,714,17,1526,pontuação
2026-01-09,383,17,1825,pontuação
2026-01-12,251,17,1330,pontuação
2026-01-21,230,17,2133,pontuação
2026-03-08,68,17,2307,pontuação
2026-05-02,31,17,2266,pontuação
2026-02-22,511,17,1804,pontuação
2026-01-01,743,17,1055,pontuação
2026-03-01,206,17,352,pontuação
2026-02-07,571,17,1228,pontuação
2026-01-24,202,17,382,pontuação
2026-04-24,557,17,1354,pontuação
2026-01-11,821,17,2322,pontuação
2026-03-18,370,17,122,pontuação
2026-03-31,297,17,1110,pontuação
2026-03-17,423,17,1128,pontuação
2026-03-22,416,17,803,pontuação
2026-01-26,73,17,2047,pontuação
2026-03-12,682,17,1905,pontuação
2026-02-27,618,17,1791,pontuação
2026-03-16,341,17,1596,pontuação
2026-03-27,776,17,774,pontuação
2026-03-11,384,17,114,pontuação
2026-04-28,950,17,1177,pontuação
2026-03-01,402,17,2079,pontuação
2026-02-23,458,17,655,pontuação
2026-01-15,562,17,699,pontuação
2026-01-17,101,17,486,pontuação
2026-01-08,577,17,1447,pontuação
2026-04-10,414,17,1467,pontuação
2026-01-19,305,17,985,pontuação
2026-02-28,240,17,1998,pontuação
2026-01-24,625,17,1127,pontuação
2026-01-13,168,17,659,pontuação
2026-02-05,694,17,2363,pontuação
2026-04-30,904,17,2184,pontuação
2026-01-20,316,17,2147,pontuação
2026-02-12,969,17,491,pontuação
2026-02-26,289,17,505,pontuação
2026-02-02,590,17,402,pontuação
2026-01-31,621,17,739,pontuação
2026-02-28,524,17,1817,pontuação
2026-03-16,956,17,1599,pontuação
2026-04-12,373,17,1861,pontuação
2026-04-17,402,17,1490,pontuação
2026-03-20,32,17,2084,pontuação
2026-04-29,905,17,334,pontuação
2026-01-12,133,17,2360,pontuação
2026-02-20,106,17,1361,pontuação
2026-04-12,970,17,119,pontuação
2026-02-08,924,17,841,pontuação
2026-04-21,648,17,1611,pontuação
2026-04-11,464,17,492,pontuação
2026-02-22,313,17,1910,pontuação
2026-04-07,62,17,2038,pontuação
2026-04-28,902,17,1536,pontuação
2026-04-23,469,17,1729,pontuação
2026-01-31,30,17,2373,pontuação
2026-03-22,412,17,1359,pontuação
2026-01-13,427,17,1010,pontuação
2026-02-15,727,17,414,pontuação
2026-02-04,786,17,484,pontuação
2026-03-08,240,17,592,pontuação
2026-02-03,427,17,1416,pontuação
2026-03-13,857,17,1600,pontuação
2026-02-23,727,17,1743,pontuação
2026-02-25,431,17,2130,pontuação
2026-02-02,690,17,697,pontuação
2026-02-08,739,17,908,pontuação
2026-01-24,129,17,95,pontuação
2026-01-05,105,17,716,pontuação
2026-02-10,42,17,2305,pontuação
2026-02-11,314,17,440,pontuação
2026-02-23,453,17,1321,pontuação
2026-02-03,313,17,2373,pontuação
2026-05-03,188,17,2019,pontuação
2026-03-25,92,17,2249,pontuação
2026-03-13,74,17,1330,pontuação
2026-04-06,904,17,1001,pontuação
2026-01-31,315,17,121,pontuação
2026-01-15,678,17,1576,pontuação
2026-02-04,512,17,941,pontuação
2026-01-11,34,17,1793,pontuação
2026-04-01,748,17,1247,pontuação
2026-01-14,486,17,195,pontuação
2026-03-07,529,17,1001,pontuação
2026-04-07,277,17,1428,pontuação
2026-04-21,301,17,2055,pontuação
2026-03-08,192,17,1942,pontuação
2026-04-13,849,17,553,pontuação
2026-01-29,990,17,685,pontuação
2026-02-20,689,17,2456,pontuação
2026-04-15,693,17,176,pontuação
2026-04-11,587,17,1348,pontuação
2026-02-12,386,17,503,pontuação
2026-03-04,517,17,2235,pontuação
2026-03-04,38,17,667,pontuação
2026-01-02,682,17,1637,pontuação
2026-02-14,769,17,180,pontuação
2026-03-08,911,17,1314,pontuação
